"","event_hash","variable","place_hash","name_cleaner_a","name_cleaner_b","rex_match","string_dist_osa"
"9352","7880e6de","V2","454344d6fcf37426","nandhi labour camp","kathiri",NA,14
"9353","7880e6de","V3","3f3b294af824474d","nandhi labour camp","merudistrict",NA,15
"9354","7880e6de","V4","0b7a82a0e7457830","nandhi labour camp","chugusublocation",NA,17
"9355","7880e6de","V5","d5b726134df0f413","nandhi labour camp","chugu",NA,16
"9356","7880e6de","V6","5926b1b6d5b25044","nandhi labour camp","upperabothuguchilocation",NA,21
"9357","7880e6de","V7","b1cee50fcd1b3bc8","nandhi labour camp","likii",NA,17
"9358","7880e6de","V9","54a5769fb68d1386","nandhi labour camp","liki",NA,17
"9359","788400b2","V1","f3cb0cdbf1590f44","nyakianga","njumbi",NA,8
"9360","788400b2","V4","6217eef02e47bd78","nyakianga","njumbl",NA,8
"9361","788400b2","V5","6fb0540952f31a93","nyakianga","nyakianga",1,0
"9362","788400b2","V6","0649039632e78cc2","nyakianga","kanjama",NA,6
"9363","788400b2","V10","c57cfbb49d453230","nyakianga","nyakianga sublocation",NA,12
"9364","788d8f2d","V1","5b698d762307c38f","gekondi","kamuchoni",NA,7
"9365","788d8f2d","V2","a8aec7b38103575f","gekondi","iamurathe",NA,9
"9366","788d8f2d","V3","6815577e50c365df","gekondi","kiirungi sublocation",NA,17
"9367","788d8f2d","V4","fa4079ac2747e98d","gekondi","kiawamurathe",NA,12
"9368","788d8f2d","V7","9965f24bcf7ca409","gekondi","kiamurathe",NA,10
"9369","78993da5","V1","fd7b9d810d180030","weirs farm","kariminu",NA,9
"9370","78993da5","V2","0ba249ecb9d91472","weirs farm","karimenu",NA,9
"9371","78993da5","V8","820227ba7ba3ced0","weirs farm","imani school",NA,10
"9372","78993da5","V10","0a1d0a77d3f0adf1","weirs farm","kisiwa primary school",NA,17
"9373","78a4bbcb","V1","514342b21924ec23","shambas","mapema bar",NA,7
"9374","78a4bbcb","V2","3de4b4746b4982f0","shambas","mbaranga",NA,7
"9375","78a4bbcb","V4","e28977653f6f4771","shambas","karama sublocation",NA,14
"9376","78a4bbcb","V7","83417fb9982984a1","shambas","kibithewa forest",NA,13
"9377","78a4bbcb","V10","057d0344da7bcfb1","shambas","angeli",NA,7
"9378","78b05ac5","V1","3df009531162cf21","kambara","gakoe",NA,6
"9379","78b05ac5","V2","86cd459f0659002d","kambara","gakoi",NA,6
"9380","78b05ac5","V8","8b10fc01819d3e06","kambara","kambara",1,0
"9381","78b05ac5","V9","fefe031f69448023","kambara","gakuyu sublocation",NA,15
"9382","78b05ac5","V10","19c25ba05f0cb50d","kambara","kabui",NA,4
"9383","78c42273","V1","6dd9dc7e3658a677","kaganduini","karogoto",NA,8
"9384","78c42273","V2","89ff2e801ddb0b24","kaganduini","kamatu",NA,6
"9385","78c42273","V4","6ac95f145b6689e2","kaganduini","kahurura",NA,7
"9386","78dab95c","V6","8a94a665635b7082","location 9","kanyenyeini",NA,11
"9387","78dab95c","V9","2446a64e0e9e787d","location 9","kanyanyeni",NA,9
"9388","78e6b12c","V1","a24bdade89c8e395","kamiti forest","kamitiforest",NA,1
"9389","78e6b12c","V2","5d79f8ff56b67f7d","kamiti forest","maniraestate",NA,11
"9390","78e6b12c","V3","04f7c60390d5f546","kamiti forest","matropi",NA,10
"9391","78e6b12c","V4","afb423669bff41f1","kamiti forest","muhogaestate",NA,12
"9392","78e6b12c","V5","37e93d5f8a2b903c","kamiti forest","kamiti forest",1,0
"9393","78e6b12c","V6","db427648e9c37209","kamiti forest","manira estate",NA,10
"9394","78e6b12c","V8","4e291fcd6806f4b1","kamiti forest","kamiti forest reserve",NA,8
"9395","78ff179a","V1","8da8a25425486245","tiganda area","miathene",NA,9
"9396","78ff179a","V2","214d765229683fc6","tiganda area","kanjalu",NA,9
"9397","7901cd40","V7","c8ff0f0dae58902a","ol pejeta estate","sirima",NA,15
"9398","794a9017","V1","e8e542f53e67f0a3","aberdare forest","hithe road",NA,12
"9399","794a9017","V2","d6622209296ec995","aberdare forest","ihithe road",NA,12
"9400","794a9017","V8","c99de2eb88f7cac0","aberdare forest","gaturi",NA,13
"9401","796bee01","V1","c68644782048ea21","nyagare school","kathungure",NA,13
"9402","796bee01","V6","607abc6a0d171bce","nyagare school","kathanjure",NA,13
"9403","796bee01","V9","5d5da850b0a9bc60","nyagare school","kathanjuri",NA,13
"9404","796cea14","V1","5174cfa2a7f80819","near kiambithi school","kabari",NA,17
"9405","796cea14","V3","2291c3912eac92da","near kiambithi school","karia",NA,17
"9406","796cea14","V4","ad48d12307016e55","near kiambithi school","kiandumu",NA,18
"9407","796cea14","V6","b8968cced8a587dc","near kiambithi school","kabaresublocation",NA,18
"9408","796cea14","V7","dd1ec10adc3dc451","near kiambithi school","kiambatha",NA,14
"9409","79bd3f82","V1","f35d4787dd98d766","not clear","mungaria sublocation",NA,16
"9410","79bd3f82","V2","43722cf4833ea5d7","not clear","mungaria",NA,8
"9411","79bd3f82","V7","066939856404f9cc","not clear","aguthi",NA,9
"9412","79bd3f82","V9","78b07d595673c011","not clear","aguthi location",NA,12
"9413","79c3e03e","V1","62b6005f65fbd389","manros farm","esorre",NA,9
"9414","79c3e03e","V2","868c00a92fdcfc9d","manros farm","ccm angaine",NA,11
"9415","79c3e03e","V3","0a94e63bab46c585","manros farm","sawan",NA,9
"9416","79c3e03e","V7","401eaff33dcb53b8","manros farm","sirimon",NA,10
"9417","79c3e03e","V8","33edef62965b78e2","manros farm","sirimon track",NA,10
"9418","79c3e03e","V10","7e043b0f337b4c5e","manros farm","oltulili",NA,11
"9419","79ea3644","V1","2c46c88d6c5cca9c","thumita","karasasi",NA,8
"9420","79ea3644","V2","ee04ea2505a8e907","thumita","thumaita",NA,1
"9421","79ea3644","V5","c999dd0b808abe86","thumita","thumita",1,0
"9422","79f6508f","V1","f88f3c93c19ede38","githumu","gimuru",NA,3
"9423","79f6508f","V2","64a367042df9c0ed","githumu","githumu",1,0
"9424","79ffb117","V1","ebfaa407f9c8df2f","matathia","endomatathian subsection",NA,16
"9425","79ffb117","V2","42ff0b3f328f884a","matathia","matathia",1,0
"9426","79ffb117","V5","4d0171c66a615dbf","matathia","matasia nursing home",NA,15
"9427","79ffb117","V6","a20c1a3bb8064eb1","matathia","ol keri",NA,7
"9428","79ffb117","V7","53ef5e6103ab5a3a","matathia","olkeri",NA,7
"9429","79ffb117","V9","bbb98565a364baaa","matathia","forest line road",NA,13
"9430","79ffb117","V10","7cb4edc3dd6bbff8","matathia","kamukuru road",NA,11
"9431","7a0ac3f2","V1","d90f35dc105c7c6c","gen hickmans farm","kirurumi",NA,16
"9432","7a0ac3f2","V3","23aa1a580d47a698","gen hickmans farm","ichagichiru sublocation",NA,19
"9433","7a0ac3f2","V5","a26f52c0b83045a9","gen hickmans farm","icagiciru",NA,13
"9434","7a1fcd99","V1","9a306d0b143b28e7","thika","upper road",NA,9
"9435","7a1fcd99","V2","74e21dfc407c980d","thika","majengo road",NA,11
"9436","7a1fcd99","V3","d7b6a399f89a61ba","thika","ushop road",NA,8
"9437","7a1fcd99","V4","d328b0d60e45cb1c","thika","kilimambogo bus station",NA,21
"9438","7a1fcd99","V5","00b3ea62a36c4843","thika","thika",1,0
"9439","7a1fcd99","V6","ff37c574104af56d","thika","munyu bus station",NA,15
"9440","7a1fcd99","V9","ac39591ec9feb303","thika","kenol service station",NA,19
"9441","7a1fcd99","V10","bc34378c99e86205","thika","thika district",NA,9
"9442","7a36f142","V3","1d56eca786bc646e","davies","kaimbaga",NA,7
"9443","7a36f142","V5","da69220692a2cae9","davies","kandutura",NA,8
"9444","7a36f142","V9","b4c73509086ade47","davies","amu power company",NA,16
"9445","7a38e4b9","V1","6c52026b022de7f5","inoi","kangaita",NA,6
"9446","7a38e4b9","V2","7d5c510380f57caf","inoi","karieni",NA,5
"9447","7a38e4b9","V5","b4fb9e745a574c67","inoi","karaini",NA,5
"9448","7a393ad2","V6","8f311f0b3792480b","kagaari","muthanthara sublocation",NA,19
"9449","7a393ad2","V7","5edf3584c4642af7","kagaari","muthanthara",NA,8
"9450","7a4cc664","V1","41f940178f139103","location 9","kirurigithambo road",NA,17
"9451","7a4cc664","V2","d2d7020bcee20f4d","location 9","githambo",NA,9
"9452","7a4cc664","V9","36015dc558bc69d5","location 9","maragua",NA,9
"9453","7a5b2fe0","V1","3e6ce176ea9dddd6","kamocheke","karinga",NA,7
"9454","7a5b2fe0","V2","a308a9e11863300e","kamocheke","kamuchege",NA,2
"9455","7a5b2fe0","V3","292a5f4f390e1c81","kamocheke","kiruchi",NA,6
"9456","7a5b2fe0","V4","b895cd699c5d50a9","kamocheke","kamucege",NA,3
"9457","7a7f13d3","V1","fca466f1e36c5c75","loc 11 fh","gatheru",NA,9
"9458","7a7f13d3","V4","db8c882608ef8556","loc 11 fh","ndikwegitaro sublocation",NA,22
"9459","7a7f13d3","V5","1aa761b19210de89","loc 11 fh","gitaro",NA,9
"9460","7a7f13d3","V6","2b7448e2faa57519","loc 11 fh","kiawambeu",NA,9
"9461","7a7f13d3","V8","304f365b14a471ac","loc 11 fh","ndikwe",NA,9
"9462","7a81e235","V1","a23a9e563668d4c6","fvan blerk","kanyagia",NA,8
"9463","7a81e235","V3","30f0df53880177ca","fvan blerk","mandy farm",NA,8
"9464","7a81e235","V4","118a92176dae588d","fvan blerk","suswa",NA,10
"9465","7a81e235","V5","d8c4052721fde24f","fvan blerk","sharps road",NA,10
"9466","7a81e235","V6","b11f49ed7ba6b97b","fvan blerk","sharpes road",NA,10
"9467","7a81e235","V10","89a0c25a3035c4f8","fvan blerk","kanyagia settlement",NA,15
"9468","7a883312","V4","a6878131afccc3de","fort hall","kiamuge",NA,9
"9469","7a883312","V5","f665fe49684f0564","fort hall","tagwa",NA,8
"9470","7a95bab9","V2","4a05811369b72a0b","ndaragwa","simbarafarm",NA,8
"9471","7a95bab9","V3","d071cea75b3d79e0","ndaragwa","simbara farm",NA,8
"9472","7a95bab9","V6","0e032dd16b3f825c","ndaragwa","aberdareestates",NA,11
"9473","7a95bab9","V7","9b9bcedf367c1052","ndaragwa","supuko lereko",NA,13
"9474","7a95bab9","V9","375e32dca533ea69","ndaragwa","sixhillsfarm",NA,11
"9475","7a95bab9","V10","86271f10a4b7edf1","ndaragwa","aberdare estates",NA,12
"9476","7aa8798b","V1","e719b2f1f7771d5f","brown and borwick","silibwet",NA,15
"9477","7aa8798b","V3","b1e97ca3e744c002","brown and borwick","kiruguya",NA,16
"9478","7aa8798b","V4","7b32d3b5ee742262","brown and borwick","kiborok estate",NA,16
"9479","7aa8798b","V5","9c0b63cb3fb24a0c","brown and borwick","serengugt farm",NA,14
"9480","7aa8798b","V8","0202134939d9bf89","brown and borwick","natal farms",NA,14
"9481","7aa8798b","V9","f273250052d1887e","brown and borwick","serengugtfarm",NA,15
"9482","7aa8798b","V10","db95d830cba7144f","brown and borwick","oserian",NA,14
"9483","7ab0f300","V8","62646726889a129e","gaturi","gatunduri",NA,3
"9484","7ac5ae24","V1","64fe27e5faf28717","ruiru township","ruiru",NA,9
"9485","7ac5ae24","V4","1af15b8bd3c441b4","ruiru township","petrol station",NA,13
"9486","7ac5ae24","V5","52acb71c332f1a66","ruiru township","ruiru stadium",NA,8
"9487","7ac5ae24","V7","cc4c47e4abeb953f","ruiru township","postbank",NA,12
"9488","7ac5ae24","V8","b6c4d1db3a99d2d1","ruiru township","mathai supermarket",NA,16
"9489","7ac5ae24","V9","954a58ebc110880f","ruiru township","kenya commercial bank",NA,18
"9490","7ac5ae24","V10","46f8f7d55d0487be","ruiru township","ruiru road",NA,7
"9491","7adbc93f","V1","63597a6960e54b7f","kiamuri","kiamuri primary school",NA,15
"9492","7adbc93f","V2","8cf807ea2061bed7","kiamuri","iamuri",NA,1
"9493","7adbc93f","V3","ae7631ddb41d0095","kiamuri","gathairu",NA,7
"9494","7adbc93f","V4","2e5720a94b6b773c","kiamuri","kiamuri",1,0
"9495","7adbc93f","V8","fcbd02e5594de3d3","kiamuri","gaturi",NA,3
"9496","7adbc93f","V9","3982130580c5ba65","kiamuri","kaweru",NA,4
"9497","7aef4754","V1","173e5ff6db2bc44d","kamune","kamacharia seconday school",NA,22
"9498","7aef4754","V2","cb47221d837062a7","kamune","kamacharia",NA,7
"9499","7aef4754","V5","344abf4324c6b1f8","kamune","kamacharia shopping center",NA,21
"9500","7aef4754","V6","29b1dc6562ebb90e","kamune","kiaga",NA,5
"9501","7aef4754","V8","625139ca73b2764a","kamune","githua",NA,6
"9502","7aef4754","V10","cdfa8b05210c6328","kamune","kiuu",NA,4
"9503","7af9b65a","V1","33f0490a4c7fdd44","kiamuega","kiriaini",NA,6
"9504","7af9b65a","V2","cc35bbd4f8560798","kiamuega","kiru",NA,5
"9505","7af9b65a","V3","db063477854464e6","kiamuega","maunarok",NA,8
"9506","7af9b65a","V5","3e969f325b945663","kiamuega","kiriani",NA,6
"9507","7af9b65a","V9","cae299c95c65f776","kiamuega","kirianini",NA,7
"9508","7b2978f1","V1","657141b075355b1f","thomsons labour lines","amboni",NA,17
"9509","7b2978f1","V3","df85dee6e2044467","thomsons labour lines","ruhutii",NA,19
"9510","7b2978f1","V5","7e9c72207a9bd5e9","thomsons labour lines","ruhutie",NA,18
"9511","7b2978f1","V10","1a9fcc0faa44b089","thomsons labour lines","honi",NA,17
"9512","7b308836","V1","04dbdca11058e494","ngandori","thegenge",NA,8
"9513","7b308836","V2","4e36736fe0f321ce","ngandori","thigingi",NA,7
"9514","7b308836","V8","a434167b2f2dd0b8","ngandori","gitwara",NA,6
"9515","7b4897c5","V1","f8697f60be00aa3c","gathangari","gathangari",1,0
"9516","7b4897c5","V2","b586954b76852e61","gathangari","githega",NA,5
"9517","7b4897c5","V3","82f024cc096972ec","gathangari","gitiha",NA,7
"9518","7b4897c5","V4","60fd3eff485a0f55","gathangari","gatina",NA,5
"9519","7b4897c5","V5","bbad032576356c9b","gathangari","karinga",NA,6
"9520","7b4897c5","V6","bd8e7e6b6631cbf8","gathangari","gathangari sublocation",NA,12
"9521","7b4897c5","V7","adf1ba76d35a7a8a","gathangari","gitithia",NA,7
"9522","7b532a12","V1","94e2083320121d9a","thynnes","rwathia sublocation",NA,17
"9523","7b532a12","V4","c6222837e6dc6f21","thynnes","kayu",NA,6
"9524","7b532a12","V5","801f4b5234cd4f93","thynnes","rwathiasublocation",NA,16
"9525","7b532a12","V6","d195fbc86fbe000b","thynnes","rwathia",NA,7
"9526","7b532a12","V9","9590ee454efedbf1","thynnes","kihoya",NA,7
"9527","7b56b107","V1","dc12ac3d19919213","marmanet","kabati",NA,6
"9528","7b89b255","V4","f60864e468b00dee","kevote","makenge",NA,5
"9529","7b8a0099","V1","8587b2acec990df8","swans farm","ndare",NA,7
"9530","7b8a0099","V2","b47d8d2f0ab00e40","swans farm","ndare forest",NA,8
"9531","7b8a0099","V3","1d7e6a766debe2b8","swans farm","simangua",NA,7
"9532","7b8a0099","V8","d907ce408d9048db","swans farm","ngare ndare forest",NA,13
"9533","7b8a0099","V9","5bd463b074eae211","swans farm","ngare ndare farm",NA,9
"9534","7b8a0099","V10","134081d1ea972b4f","swans farm","ngarendarefarm",NA,8
"9535","7b91cc95","V1","d5df395f94f7ac64","nof stephens camp","mutira",NA,15
"9536","7b91cc95","V3","2d02a10426876593","nof stephens camp","mutito",NA,16
"9537","7b91cc95","V4","9d99f3fa611679e6","nof stephens camp","mutitu",NA,16
"9538","7ba542d1","V1","720e335e2b9eece6","igoji","kinoro sublocation",NA,15
"9539","7ba542d1","V4","eddafad70b771d98","igoji","kangwa",NA,6
"9540","7ba542d1","V5","d4a98d97204a1e0e","igoji","ruanjagi",NA,6
"9541","7ba542d1","V7","657ea449812579a0","igoji","kinoro",NA,4
"9542","7ba542d1","V9","7fba31acd91a5c09","igoji","miitine",NA,6
"9543","7ba542d1","V10","70760ed9e140f953","igoji","kiangua",NA,6
"9544","7bba7708","V1","6b6499f38143adaf","karuri","kiambuthia",NA,6
"9545","7bba7708","V8","ed7d43f303c72239","karuri","keruri",NA,1
"9546","7bba7708","V9","a001f353c6f33dbb","karuri","wanjohi",NA,5
"9547","7bbf082d","V1","2e0570d4a50520db","woods farm","olpejeta ranching estate",NA,22
"9548","7bbf082d","V3","f6aaab3531589588","woods farm","irua",NA,9
"9549","7bbf082d","V5","296c7aaf82412eca","woods farm","olpejetaranchingestate",NA,20
"9550","7bbf082d","V6","b676b84e244e6ecc","woods farm","lairagwan farm",NA,9
"9551","7bbf082d","V8","3292bc093fcc9aca","woods farm","kimurifarm",NA,6
"9552","7bbf082d","V9","01634fa3abb944b4","woods farm","mogwooni",NA,9
"9553","7bcee47d","V1","5418b655eb40126b","kakiayu","baricho",NA,5
"9554","7bcee47d","V2","1379284407d02eea","kakiayu","barisho",NA,5
"9555","7bcee47d","V5","b143584384fbddc5","kakiayu","local council market",NA,17
"9556","7bcee47d","V8","b30e3eb25efe2abf","kakiayu","baricu",NA,4
"9557","7bcee47d","V9","e44aa4d9f2e35f42","kakiayu","thiguku",NA,6
"9558","7be0130a","V8","bbdd094d826ade2c","nairagengare","nosopukia",NA,10
"9559","7be4256e","V1","c324bbff66c67b67","duffy","lawley",NA,5
"9560","7be4256e","V5","593621bf7279a215","duffy","ol tafeta farm",NA,12
"9561","7be4256e","V6","eb85c1dd0590471e","duffy","lolpejeta ol doinyo",NA,17
"9562","7be4256e","V7","a3c70f06725af18c","duffy","il pejeta",NA,9
"9563","7be4256e","V9","d6373359f66456a5","duffy","oltafetafarm",NA,10
"9564","7be4256e","V10","56ff733d247e4c3b","duffy","ilpejeta",NA,8
"9565","7c0306d4","V1","583efe0c580d96f1","location 14","kairosublocation",NA,11
"9566","7c0306d4","V2","6dea916ce2606a48","location 14","kairo sublocation",NA,12
"9567","7c0306d4","V10","7f30e27172851c77","location 14","nboa",NA,10
"9568","7c0b8b06","V1","c32048e19e4a6e33","anglo french power station","jujaestate",NA,21
"9569","7c0b8b06","V2","006436a3447f98dd","anglo french power station","kari dam",NA,23
"9570","7c0b8b06","V3","ba78878ca4d6e6cd","anglo french power station","del monte kenya pinneapple farm",NA,25
"9571","7c0b8b06","V4","1081deaf8992df12","anglo french power station","dhiririki",NA,23
"9572","7c0b8b06","V5","4a4addddfc71ef90","anglo french power station","lukenyasettlement",NA,21
"9573","7c0b8b06","V6","4f7be14a26c0c097","anglo french power station","thuthua",NA,24
"9574","7c0b8b06","V8","1b0d1e29fa412496","anglo french power station","makongo primary school",NA,20
"9575","7c0b8b06","V9","af5264470620f878","anglo french power station","mitubiri",NA,24
"9576","7c0b8b06","V10","304f9c0698739ef8","anglo french power station","thikariverforest",NA,21
"9577","7c0fdea6","V1","027726bbdfc983fb","nairagie ngarie","nairagie ngare",NA,1
"9578","7c0fdea6","V2","20ed45f0d8180b2a","nairagie ngarie","nairagiengare",NA,2
"9579","7c0fdea6","V8","317d757b62a92104","nairagie ngarie","nenkare",NA,9
"9580","7c0fdea6","V10","ede30f47b50d7adf","nairagie ngarie","sintakara",NA,12
"9581","7c1ca343","V1","6fa6ca3e6eb85828","riara mission","kiambaa",NA,10
"9582","7c1ca343","V2","d463ff6515252abd","riara mission","loreto convent",NA,13
"9583","7c1ca343","V3","36e4f6e20b4d1ccc","riara mission","ndumberi sublocatlon",NA,16
"9584","7c1ca343","V4","aac72b548559ac4e","riara mission","karumu",NA,10
"9585","7c1ca343","V5","cf21c7ba0bf84a3d","riara mission","toritu",NA,11
"9586","7c1ca343","V6","40b4d2ba1c2d4e7c","riara mission","riara",NA,8
"9587","7c1ca343","V9","eed8d9ef8bf56902","riara mission","ndumberi sublocation",NA,15
"9588","7c21dd28","V1","daf735170ae7d7ba","kagaari","gichiche",NA,8
"9589","7c3319e8","V1","2fa9b169a008b9a9","killimakogi estate","cmichrist primary school",NA,20
"9590","7c3319e8","V2","ab84af5c6f745e9e","killimakogi estate","thibalocation",NA,14
"9591","7c3319e8","V3","16ccf11b568cd9dd","killimakogi estate","thiba location",NA,15
"9592","7c3319e8","V5","f20f394fc414b4cc","killimakogi estate","kiruara",NA,14
"9593","7c3319e8","V9","7a3971c8c2e09b59","killimakogi estate","makutano kirinyaga kenya",NA,19
"9594","7c3319e8","V10","7eed2f2b6ab4efff","killimakogi estate","makutano",NA,13
"9595","7c533e05","V1","0d7bc98d7ce9e387","rwethie","rwathia",NA,2
"9596","7c533e05","V6","597f69c858fe3466","rwethie","kanvenyeni",NA,9
"9597","7c533e05","V7","b5f08ad0ea19820b","rwethie","kanyenyeini sublocation",NA,21
"9598","7c533e05","V9","f96cebe65692c6ae","rwethie","kanyenyaini",NA,9
"9599","7c5743aa","V1","f80c068a5c2fc0c9","forest","kathirionyone",NA,12
"9600","7c5743aa","V5","8cb3db29ea3838dc","forest","kiaru",NA,6
"9601","7c5743aa","V6","c6b7d047e1b12abb","forest","ruikithia",NA,8
"9602","7c5743aa","V7","c8f4efeb3ba14702","forest","kaena",NA,5
"9603","7c5f93eb","V7","5298c8f0162c2209","embu","mwiriacoffeefactory",NA,18
"9604","7c5f93eb","V8","d2d6e924a16a4261","embu","kwanjagi",NA,8
"9605","7c5f93eb","V9","aa1c0b121bd5526e","embu","karati",NA,6
"9606","7c5f93eb","V10","4be59bafe2d166d4","embu","kiawero",NA,7
"9607","7c69f831","V5","1232ac9ffd903cf9","mutira","ruiru",NA,3
"9608","7c6c5f","V1","9f8362167f7226f9","kigioya","kieni",NA,5
"9609","7c6c5f","V3","24b54675c04b63ba","kigioya","kikuyu escarpment forest",NA,21
"9610","7c6c5f","V5","55340d77752f1296","kigioya","gikuyu escarpment forest reserve",NA,30
"9611","7c6c5f","V9","6e2fb99295b5910b","kigioya","kamayo",NA,5
"9612","7c7d79f3","V1","6433b479465be9a2","kiambu","tinganga estate",NA,13
"9613","7c7d79f3","V2","ab1a0607c1100b7a","kiambu","waratho",NA,6
"9614","7c7d79f3","V8","c3447ce6174db317","kiambu","mbari ya gitau wa ngabururu",NA,23
"9615","7c7d79f3","V9","d5631bfa60bf6aa4","kiambu","ikinu",NA,4
"9616","7c7fdfe1","V1","4637c6a924310218","kiambu","kikambuani",NA,4
"9617","7c7fdfe1","V2","4cd344435b8f5e0a","kiambu","mbelini",NA,7
"9618","7c7fdfe1","V3","92022e0d58d7dad0","kiambu","misyani",NA,6
"9619","7c7fdfe1","V5","6ece30ffdbed89d3","kiambu","kanzalu",NA,5
